provider,query_id,model,condition,scaffold_condition,scaffold_dose,output_contract,prior_item,step_drift,origin_drift,recurrence,query_relevance,scaffold_leakage,coil_index,attractor_class,query_alignment_delta,answer_chars
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,facts_dose_512_log_skeleton_closure_inherit_1024_no_rescue,facts,512,log_skeleton_closure,baseline,0.3970837389189771,0.3970837389189771,0.6029162610810229,0.2325989525498185,0.5490790229901098,0.0,mixed,-0.06961055723253784,139.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,facts_dose_512_log_skeleton_closure_low_1024_no_rescue,facts,512,log_skeleton_closure,facts_dose_512_log_skeleton_closure_inherit_1024_no_rescue,0.5681555528248434,0.40919220898933106,0.5908077910106689,0.2781026747425877,0.5229720140193459,0.0,mixed,-0.0920198022494786,135.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,facts_dose_512_log_skeleton_closure_inherit_2048_no_rescue,facts,512,log_skeleton_closure,facts_dose_512_log_skeleton_closure_low_1024_no_rescue,0.4181282401332377,0.2350829906185926,0.7649170093814074,0.3382442023639689,0.7084656949643569,0.008039872009806725,mixed,0.031074521888955167,608.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,facts_dose_512_log_skeleton_closure_low_2048_rescue,facts,512,log_skeleton_closure,facts_dose_512_log_skeleton_closure_inherit_2048_no_rescue,0.406671003052239,0.4335849893423265,0.593328996947761,0.2386261433526152,0.5556690837836163,0.0,mixed,-0.061232141585997615,141.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,isomorphic_dose_512_log_skeleton_closure_inherit_1024_no_rescue,isomorphic,512,log_skeleton_closure,facts_dose_512_log_skeleton_closure_low_2048_rescue,0.5734095563004389,0.4219490874941899,0.6047926480247247,0.17689121447639372,0.47536164869615,0.0,mixed,-0.09867436334488533,146.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,isomorphic_dose_512_log_skeleton_closure_low_1024_no_rescue,isomorphic,512,log_skeleton_closure,isomorphic_dose_512_log_skeleton_closure_inherit_1024_no_rescue,0.5143830981892645,0.4103794957656415,0.6241720248804551,0.2101504773739423,0.6465769078224454,0.0,mixed,-0.1260383604092742,132.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,isomorphic_dose_512_log_skeleton_closure_inherit_2048_no_rescue,isomorphic,512,log_skeleton_closure,isomorphic_dose_512_log_skeleton_closure_low_1024_no_rescue,0.4565070647209216,0.4355196182275426,0.6021072792429595,0.14874550671401765,0.4953708609305055,0.0,mixed,-0.13209759563510134,135.0
gemini,non_relative_not_absolute,gemini-3.1-pro-preview,isomorphic_dose_512_log_skeleton_closure_low_2048_rescue,isomorphic,512,log_skeleton_closure,isomorphic_dose_512_log_skeleton_closure_inherit_2048_no_rescue,0.49467841318755656,0.48491366537843505,0.6084458762669128,0.1986054245331751,0.5076725271004721,0.0,divergence,-0.1296589620744792,144.0
